key,F001,F010_str,F245,normalized_title,normalized_edition,normalized_pub,source,match_key,F007_str,F020_str,F250_str,F260_str,id_list_str,key_array_str,F007_code,F007_desc,borrowdir_id
9780060113438,995160933503681,71138721,"The Black image in the white mind; the debate on Afro-American character and destiny, 1817-1914 George M. Fredrickson.",the black image in the white mind the debate on afroamerican character and destiny 18171914 george m fredrickson,first edition,,penn,the black image in the white mind the debate on afroamerican character and destiny 18171914 george m fredrickson_first edition,ta,006011343X; 9780060113438,[First edition].,,71138721; 006011343X; 9780060113438,71138721; 006011343X; 9780060113438,t,Text,[]
9780684176536 paperback,9963243793503681,77081599,The Forsyte saga / by John Galsworthy.,the forsyte saga by john galsworthy,,,penn,the forsyte saga by john galsworthy,ta,068417653X paperback; 9780684176536 paperback,,,77081599; 068417653X paperback; 9780684176536 paperback,77081599; 068417653X paperback; 9780684176536 paperback,t,Text,"['338030d6-3d11-4cbf-a34a-6254c7b9a3d7', 'c6f4ebc5-1531-4c39-943a-10dd0426344a', '1e96fd99-f3a1-4fe1-96d6-b130db8ceaf7', '1389b398-e044-4d8c-9594-834a6d92f9c7', '06cb5094-7c6a-4214-b82e-a4d89cc1c7c8', '922eed13-85fe-4f78-bedf-c90d1a9f1517', 'f58127ab-db19-4f51-87bd-14e20793e8c1', '03d69a58-dd69-4cdd-becc-a8fd4bcd30a0', '7b908187-2124-4c8c-b6a6-5d913d1318d2', '2de73516-f0b3-4487-b1b6-49737d716bf4', '6b71c2e6-5773-4482-97d7-335c75f15535', '106e2954-faab-4757-9f7f-37af3d089619', '8b6dfdb4-e4ff-4c59-a37b-9a1a433db8e0', '6374db14-e6fd-4496-ac81-143ef1af6193', '5b0da972-9c23-49e3-97c2-f4ede2db02ed', 'f9a310c8-6cde-4a85-b530-b01509725e5e', '61376cb0-78a4-43f1-851d-eea6ed518ffd', 'ca6eeb45-7ba3-489f-842c-5376d644e185', '210f4005-649b-4883-817d-ae2a5b105aa8', '047b24bd-fb14-4b87-82dd-87b50ed46cf4']"
the history of scotland from agricolas invasion to the extinction of the last jacobite insurrection_second edition_edinburgh london w blackwood 1873,9978127923603681,,"The history of Scotland, from Agricola's invasion to the extinction of the last Jacobite insurrection.",the history of scotland from agricolas invasion to the extinction of the last jacobite insurrection,second edition,edinburgh london w blackwood 1873,penn,the history of scotland from agricolas invasion to the extinction of the last jacobite insurrection_second edition_edinburgh london w blackwood 1873,ta,,Second edition.,"Edinburgh ; London : W. Blackwood, 1873.",,the history of scotland from agricolas invasion to the extinction of the last jacobite insurrection_second edition_edinburgh london w blackwood 1873,t,Text,['7c8871ed-1140-476e-918b-23b7f98add74']
2014357078,9962676083503681,2014357078,The unfortunate celebrity : the life and times of Buxi Jagabandhu / Subhakanta Behera.,the unfortunate celebrity the life and times of buxi jagabandhu subhakanta behera,,,penn,the unfortunate celebrity the life and times of buxi jagabandhu subhakanta behera,ta,9788187374817 paperback; 8187374810 paperback,,,2014357078; 9788187374817 paperback; 8187374810 paperback,2014357078; 9788187374817 paperback; 8187374810 paperback,t,Text,"['dc3822ba-a03b-4715-aa2e-ddfdd673fe90', '045b9b90-00b9-4a50-980c-17fa91976f1b']"
towards indigenisation of the defence industry streamlining indias defence procurement system proceedings of a seminar organised by observer research foundation in new delhi on may 2 2012,9958515603503681,,"Towards indigenisation of the defence industry : streamlining India's defence procurement system : proceedings of a seminar organised by Observer Research Foundation in New Delhi on May 2, 2012.",towards indigenisation of the defence industry streamlining indias defence procurement system proceedings of a seminar organised by observer research foundation in new delhi on may 2 2012,,,penn,towards indigenisation of the defence industry streamlining indias defence procurement system proceedings of a seminar organised by observer research foundation in new delhi on may 2 2012,ta,,,,,towards indigenisation of the defence industry streamlining indias defence procurement system proceedings of a seminar organised by observer research foundation in new delhi on may 2 2012,t,Text,['ec953827-5cbe-4c85-bf1a-d3253d723441']
9788184651263 paperback,9951844183503681,,Your religious hygiene : health and sickness in faith / Ezamo Murry.,your religious hygiene health and sickness in faith ezamo murry,,,penn,your religious hygiene health and sickness in faith ezamo murry,ta,9788184651263 paperback; 8184651260 paperback,,,9788184651263 paperback; 8184651260 paperback,9788184651263 paperback; 8184651260 paperback,t,Text,['bb70cd10-8f33-4a89-9e8a-80f97cc508b9']
9788128010941,9962779413503681,,880-01 Campū kavigaḷu / Pi. Vi. Nārāyaṇa.,880-01 campū kavigaḷu / pi. vi. nārāyaṇa.,8. mudraṇa.,,penn,880-01 campū kavigaḷu / pi. vi. nārāyaṇa._8. mudraṇa.,ta,9788128010941,8. mudraṇa.,,9788128010941,9788128010941,t,Text,['d8144638-558f-4ceb-aae2-a3603aa9062a']
9788187276479,9978085176403681,,"880-01 Mr̥tyuḥ candramasaḥ : vaijñānikavastvādhāritaḥ kathāgranthaḥ / Gokulānandamahāpātraḥ ; anu., Parāmbā Śrīyogamāyā.","880-01 mr̥tyuḥ candramasaḥ : vaijñānikavastvādhāritaḥ kathāgranthaḥ / gokulānandamahāpātraḥ ; anu., parāmbā śrīyogamāyā.",,,penn,"880-01 mr̥tyuḥ candramasaḥ : vaijñānikavastvādhāritaḥ kathāgranthaḥ / gokulānandamahāpātraḥ ; anu., parāmbā śrīyogamāyā.",ta,9788187276479,,,9788187276479,9788187276479,t,Text,['525a099b-597b-4fc7-bcdf-beb72dcf13fe']
9788176654111,9978091831503681,,880-01 Sān̐cipātara kathakatā : cāri śatādhika bachare garakā Āhoma rājabaṃśara aitihāsika upanyāsa / Sujātā Gom̐hāi Baruwā.,880-01 sān̐cipātara kathakatā : cāri śatādhika bachare garakā āhoma rājabaṃśara aitihāsika upanyāsa / sujātā gom̐hāi baruwā.,,,penn,880-01 sān̐cipātara kathakatā : cāri śatādhika bachare garakā āhoma rājabaṃśara aitihāsika upanyāsa / sujātā gom̐hāi baruwā.,ta,9788176654111,,,9788176654111,9788176654111,t,Text,[]
9788190571999,9950337533503681,,880-01 Subhāshacandra : nānā prasaṅga / Giriśacandra Māiti.,880-01 subhāshacandra : nānā prasaṅga / giriśacandra māiti.,880-02 1. saṃskaraṇa.,,penn,880-01 subhāshacandra : nānā prasaṅga / giriśacandra māiti._880-02 1. saṃskaraṇa.,ta,9788190571999,880-02 1. saṃskaraṇa.,,9788190571999,9788190571999,t,Text,['b9bd95fe-9233-41f8-b910-c91b5e3bd822']
880-02 kaṭalpur̲ā / cāṇṭilyan̲ = kadan puraa / sandilyan._880-03 ar̲upatti aincām patippu.,9977582353503681,,880-02 Kaṭalpur̲ā / Cāṇṭilyan̲ = Kadan puraa / Sandilyan.,880-02 kaṭalpur̲ā / cāṇṭilyan̲ = kadan puraa / sandilyan.,880-03 ar̲upatti aincām patippu.,,penn,880-02 kaṭalpur̲ā / cāṇṭilyan̲ = kadan puraa / sandilyan._880-03 ar̲upatti aincām patippu.,ta,,880-03 Ar̲upatti aincām patippu.,,,880-02 kaṭalpur̲ā / cāṇṭilyan̲ = kadan puraa / sandilyan._880-03 ar̲upatti aincām patippu.,t,Text,['052ae887-dbb7-4fef-a8c3-5844e4a15ce2']
8995568402,9977378004503681,,880-99 The guilty.,88099 the guilty,,,penn,88099 the guilty,ta,9788995568408 (set); 8995568402; 9788993748529; 8993748527,,,9788995568408 (set); 8995568402; 9788993748529; 8993748527,9788995568408 (set); 8995568402; 9788993748529; 8993748527,t,Text,[]
938045838X,9958734863503681,,Ālocaka kā ākāśa / Madhureśa.,ālocaka kā ākāśa / madhureśa.,saṃskaraṇa 1.,,penn,ālocaka kā ākāśa / madhureśa._saṃskaraṇa 1.,ta,9789380458380; 938045838X,Saṃskaraṇa 1.,,9789380458380; 938045838X,9789380458380; 938045838X,t,Text,['82074986-f414-4d2f-b48a-4ca06ec9c999']
9789381144411 paperback,9962733193503681,,Broken promises : a study on the socio-economic status of Indian Muslims : seven years post Sachar / Centre for Peace Studies.,broken promises a study on the socioeconomic status of indian muslims seven years post sachar centre for peace studies,,,penn,broken promises a study on the socioeconomic status of indian muslims seven years post sachar centre for peace studies,ta,9789381144411 paperback; 9789381144419 paperback,,,9789381144411 paperback; 9789381144419 paperback,9789381144411 paperback; 9789381144419 paperback,t,Text,[]
9780731627158,9978088295703681,,Fifty years of caring : the history of the Australian Jewish Welfare Society / Anne Andgel.,fifty years of caring the history of the australian jewish welfare society anne andgel,,,penn,fifty years of caring the history of the australian jewish welfare society anne andgel,ta,0731627156; 9780731627158,,,0731627156; 9780731627158,0731627156; 9780731627158,t,Text,"['8562a36c-bf29-4f74-9fde-b323e0564923', '09f56db3-2039-4da7-8d90-472dfa91c212']"
9788131730973,9962526343503681,,Foundations of sciences / edited by B.V. Sreekantan.,foundations of sciences edited by bv sreekantan,,,penn,foundations of sciences edited by bv sreekantan,ta,9788131730973; 8131730972,,,9788131730973; 8131730972,9788131730973; 8131730972,t,Text,"['1f3e9871-64d7-43c1-b4dc-34e79f043bc9', '24986bb3-6acf-449e-b502-29db8ffabce5']"
8180642011,9954387863503681,,"Four essays on writing economic history of colonial India / Amiya Kumar Bagchi ... [and others] ; compiled by Jayanta Acharya, Subhasri Ghosh, Jenia Mukherjee.",four essays on writing economic history of colonial india amiya kumar bagchi and others compiled by jayanta acharya subhasri ghosh jenia mukherjee,,,penn,four essays on writing economic history of colonial india amiya kumar bagchi and others compiled by jayanta acharya subhasri ghosh jenia mukherjee,ta,9788180642012; 8180642011,,,9788180642012; 8180642011,9788180642012; 8180642011,t,Text,[]
9780800660048,9923653033503681,70179634,Hosea : a commentary on the book of the Prophet Hosea / by Hans Walter Wolff ; translated by Gary Stansell ; edited by Paul D. Hanson.,hosea a commentary on the book of the prophet hosea by hans walter wolff translated by gary stansell edited by paul d hanson,,,penn,hosea a commentary on the book of the prophet hosea by hans walter wolff translated by gary stansell edited by paul d hanson,ta,0800660048; 9780800660048,,,70179634; 0800660048; 9780800660048,70179634; 0800660048; 9780800660048,t,Text,"['5c79509e-ebcd-44eb-a9a3-10e59c10a121', '5d274edb-be44-47cf-9668-1cc4ac530d2a', 'a41ea3f7-a242-4a4f-84a8-4275289a8e07', 'ec84ddb4-b3b1-4cec-b9f4-089ad362d89a', 'ce550191-1e60-4d3f-93b7-40c58ea45515', '7a264e74-5470-4e9e-a472-7ad06164eaa8']"
9788186954355,9964055913503681,,In search of the roots of the Santals of Purulia District : an insider's view / Manilal Murmu.,in search of the roots of the santals of purulia district an insiders view manilal murmu,,,penn,in search of the roots of the santals of purulia district an insiders view manilal murmu,ta,9788186954355; 818695435X,,,9788186954355; 818695435X,9788186954355; 818695435X,t,Text,['4e262444-7cac-4434-bfd4-6f0e05f6434e']
9781421422275 (electronic),9977230906903681,2016033367,Public policy writing that matters / David Chrisinger.,public policy writing that matters david chrisinger,,,penn,public policy writing that matters david chrisinger,ta,9781421422268 (paperback); 9781421422275 (electronic); 1421422271 (electronic); 1421422263 (paperback),,,2016033367; 9781421422268 (paperback); 9781421422275 (electronic); 1421422271 (electronic); 1421422263 (paperback),2016033367; 9781421422268 (paperback); 9781421422275 (electronic); 1421422271 (electronic); 1421422263 (paperback),t,Text,"['e906e203-c44e-438f-8426-0286010a34a8', '0e556af8-9b5e-44cd-95ed-3eb311d73b5c']"
9788170565529,9958290363503681,,Rājasthāna ke rajavāṛoṃ kā sāṃskr̥tika vaibhava / Rāghavendrasiṃha Manohara.,rājasthāna ke rajavāṛoṃ kā sāṃskr̥tika vaibhava / rāghavendrasiṃha manohara.,saṃskaraṇa 1.,,penn,rājasthāna ke rajavāṛoṃ kā sāṃskr̥tika vaibhava / rāghavendrasiṃha manohara._saṃskaraṇa 1.,ta,9788170565529; 8170565529,Saṃskaraṇa 1.,,9788170565529; 8170565529,9788170565529; 8170565529,t,Text,['00c1e780-2d17-47b5-8cde-21710780eda8']
9788191033649 (paperback),9978091827403681,,"Samatā = Samatā : an exposition of similarities in Lalitā Sahasranāma with Soundaryalaharee, Saptashatree, Viśṇu Sahasranāma and Shreemad Bhagavad Geeta / Ramamurthy N.",samata samata an exposition of similarities in lalita sahasranama with soundaryalaharee saptashatree visnu sahasranama and shreemad bhagavad geeta ramamurthy n,first edition,,penn,samata samata an exposition of similarities in lalita sahasranama with soundaryalaharee saptashatree visnu sahasranama and shreemad bhagavad geeta ramamurthy n_first edition,ta,9788191033649 (paperback); 819103364X (paperback),First edition.,,9788191033649 (paperback); 819103364X (paperback),9788191033649 (paperback); 819103364X (paperback),t,Text,['453053d4-a3e7-4731-b0b4-e69f78eef433']
9788191062960,9978057708803681,,The Maratha saga in Bengal : a colonial experience / Karabi Mitra.,the maratha saga in bengal a colonial experience karabi mitra,,,penn,the maratha saga in bengal a colonial experience karabi mitra,ta,9788191062960,,,9788191062960,9788191062960,t,Text,['451ec04b-4f75-4f4c-a27a-0c1ef368f69f']
9788173020520 paperback,9959390063503681,,880-01 Kayyūrina raita vīraru / Phakīr Muhammad Kaṭpāḍi.,880-01 kayyūrina raita vīraru / phakīr muhammad kaṭpāḍi.,,,penn,880-01 kayyūrina raita vīraru / phakīr muhammad kaṭpāḍi.,ta,9788173020520 paperback,,,9788173020520 paperback,9788173020520 paperback,t,Text,['76af34cc-c5b7-4949-9ba3-effb19210245']
8182204836,9957780893503681,,"Bollywood cinematography, 2011 / A.P. Thakur, Sunil Pandey.",bollywood cinematography 2011 ap thakur sunil pandey,first edition,,penn,bollywood cinematography 2011 ap thakur sunil pandey_first edition,ta,9788182204836; 8182204836,First edition.,,9788182204836; 8182204836,9788182204836; 8182204836,t,Text,['82011576-a7a3-44c8-bafe-750e995456c8']
9788173049798,9962779803503681,2013410869,Chronicles of the royal family of Bonai (Odisha) / edited by Rashmi Pramanik and Uwe Skoda.,chronicles of the royal family of bonai odisha edited by rashmi pramanik and uwe skoda,,,penn,chronicles of the royal family of bonai odisha edited by rashmi pramanik and uwe skoda,ta,9788173049798; 8173049793,,,2013410869; 9788173049798; 8173049793,2013410869; 9788173049798; 8173049793,t,Text,['dd9926d0-3bba-4d49-bd4e-2f6138c12d8d']
8132111273 (hardback) (alkaline paper),9961852113503681,2013036569,"Consumer culture, modernity and identity / edited by Nita Mathur.",consumer culture modernity and identity edited by nita mathur,,,penn,consumer culture modernity and identity edited by nita mathur,ta,9788132111276 (hardback) (alkaline paper); 8132111273 (hardback) (alkaline paper),,,2013036569; 9788132111276 (hardback) (alkaline paper); 8132111273 (hardback) (alkaline paper),2013036569; 9788132111276 (hardback) (alkaline paper); 8132111273 (hardback) (alkaline paper),t,Text,"['0a7895c7-6cdd-4396-955f-544f3a4a4622', '8f37b6be-c95c-4536-aaa1-242e5e2ec444', 'be50026e-4cd7-4daf-9b46-57bfeb19022e', 'acc1355e-0b06-477c-acc0-e974f6746a75', 'd583408a-117d-493b-95cc-0338e8b0cea8', 'b5dd1606-2fad-49f0-a89b-49dddae7dfc7']"
2014347483,9963978963503681,2014347483,"Essays in history of science, technology and medicine : a tribute to Acharya Prafulla Chandra Ray / edited by Nupur Dasgupta, Amit Bhattacharyya.",essays in history of science technology and medicine a tribute to acharya prafulla chandra ray edited by nupur dasgupta amit bhattacharyya,first edition,,penn,essays in history of science technology and medicine a tribute to acharya prafulla chandra ray edited by nupur dasgupta amit bhattacharyya_first edition,ta,9789380677644; 9380677642,First edition.,,2014347483; 9789380677644; 9380677642,2014347483; 9789380677644; 9380677642,t,Text,['6d2d2f43-de5c-470e-ac05-cb4bf52f3c79']
2013319813,9963024723503681,2013319813,Fascism : essays on Europe and India / edited by Jairus Banaji.,fascism essays on europe and india edited by jairus banaji,first edition,,penn,fascism essays on europe and india edited by jairus banaji_first edition,ta,9788188789948 paperback; 8188789941 paperback,First edition.,,2013319813; 9788188789948 paperback; 8188789941 paperback,2013319813; 9788188789948 paperback; 8188789941 paperback,t,Text,['342d3687-cc43-4621-82ea-a1c3a39df035']
2014356865,9964009193503681,2014356865,From hagiographies to biographies : Rāmānuja in tradition and history / Ranjeeta Dutta.,from hagiographies to biographies ramanuja in tradition and history ranjeeta dutta,first edition,,penn,from hagiographies to biographies ramanuja in tradition and history ranjeeta dutta_first edition,ta,9780198092292; 0198092296,First edition.,,2014356865; 9780198092292; 0198092296,2014356865; 9780198092292; 0198092296,t,Text,"['6c2740f6-c81e-4a09-9f88-c24301f8b473', '9e99fd0a-f441-4625-879e-bab2f2c297f9']"
8173055068 v. 1,9962779623503681,,"Harappan studies : recent researches in South Asian archaeology / edited by Manmohan Kumar, Akinori Uesugi.",harappan studies recent researches in south asian archaeology edited by manmohan kumar akinori uesugi,,new delhi aryan books international 2014,penn,harappan studies recent researches in south asian archaeology edited by manmohan kumar akinori uesugi_new delhi aryan books international 2014,ta,9788173055065 v. 1; 8173055068 v. 1,,"New Delhi : Aryan Books International, 2014-",9788173055065 v. 1; 8173055068 v. 1,9788173055065 v. 1; 8173055068 v. 1,t,Text,['f0901d87-ab76-4922-bfba-1b870d15cc55']
1858946689 hardback,9977476249603681,,Hawkins\Brown : it's your building / [edited by Rosanna Fairhead].,hawkinsbrown its your building edited by rosanna fairhead,,,penn,hawkinsbrown its your building edited by rosanna fairhead,ta,1858946689 hardback; 9781858946689 hardback,,,1858946689 hardback; 9781858946689 hardback,1858946689 hardback; 9781858946689 hardback,t,Text,[]
9788124606254,9977538630903681,,Hindustani music today / Deepak Raja ; with a foreward by Arvind N. Parikh.,hindustani music today deepak raja with a foreward by arvind n parikh,,,penn,hindustani music today deepak raja with a foreward by arvind n parikh,ta,9788124606162; 8124606161; 9788124606254; 8124606250,,,9788124606162; 8124606161; 9788124606254; 8124606250,9788124606162; 8124606161; 9788124606254; 8124606250,t,Text,['be896c1d-7695-4510-85e0-3870b2f8c3d4']
9788129138583 (hardback),9978125514303681,,India & Germany : dynamic partnership.,india germany dynamic partnership,first impression,,penn,india germany dynamic partnership_first impression,tu,9788129138583 (hardback); 8129138581 (hardback),First impression.,,9788129138583 (hardback); 8129138581 (hardback),9788129138583 (hardback); 8129138581 (hardback),t,Text,['2f163ef3-1e45-4444-b8d0-2fce55facb3b']
9781910221136 (paperback),9977221792003681,,"Louise Giovanelli : in conversation / edited by Linda Pittwood, Guy Tindale.",louise giovanelli in conversation edited by linda pittwood guy tindale,first edition,,penn,louise giovanelli in conversation edited by linda pittwood guy tindale_first edition,ta,1910221139 (paperback); 9781910221136 (paperback),First edition.,,1910221139 (paperback); 9781910221136 (paperback),1910221139 (paperback); 9781910221136 (paperback),t,Text,['88ad3a15-0781-4b50-b410-2c6ee0b447b5']
9781848215610 hardback,9963309563503681,,Musical rhetoric : foundations and annotation schemes / Patrick Saint-Dizier.,musical rhetoric foundations and annotation schemes patrick saintdizier,,,penn,musical rhetoric foundations and annotation schemes patrick saintdizier,ta,1848215614; 9781848215610 hardback,,,1848215614; 9781848215610 hardback,1848215614; 9781848215610 hardback,t,Text,[]
9788187221326,9963858253503681,2013413744,Persian/Tajik-Kashmiri-English dictionary / compiled & edited by G.R. Jan.,persiantajikkashmirienglish dictionary compiled edited by gr jan,,,penn,persiantajikkashmirienglish dictionary compiled edited by gr jan,ta,8187221321; 9788187221326,,,2013413744; 8187221321; 9788187221326,2013413744; 8187221321; 9788187221326,t,Text,[]
9383098147,9961851873503681,2014347346,Shiv Kumar Sharma : the man & his music / edited by Ina Puri.,shiv kumar sharma the man his music edited by ina puri,,,penn,shiv kumar sharma the man his music edited by ina puri,ta,9789383098149; 9383098147,,,2014347346; 9789383098149; 9383098147,2014347346; 9789383098149; 9383098147,t,Text,['bd537baf-c01d-4b34-bbad-78b5fdb00b89']
9781443457538 (softcover),9977976911603681,,The company we keep : a novel / Frances Itani.,the company we keep a novel frances itani,first edition,,penn,the company we keep a novel frances itani_first edition,ta,9781443457538 (softcover); 9781443462648 (hardcover); 1443457531 (softcover); 1443462640 (hardcover),First edition.,,9781443457538 (softcover); 9781443462648 (hardcover); 1443457531 (softcover); 1443462640 (hardcover),9781443457538 (softcover); 9781443462648 (hardcover); 1443457531 (softcover); 1443462640 (hardcover),t,Text,['97d0218a-fb96-4fda-a257-47dc922a3c40']
2012335467,9977927312203681,2012335467,"The folk music of Manganiyars : an anthropological appraisal / Ratna Dhar, Arup Ray.",the folk music of manganiyars an anthropological appraisal ratna dhar arup ray,,,penn,the folk music of manganiyars an anthropological appraisal ratna dhar arup ray,ta,,,,2012335467,2012335467,t,Text,['11d4fdd8-cb94-4a49-b4b1-d1b805bb0ae5']
